step,customer,age,gender,merchant,category,amount,fraud,amount_zscore,customer_tx_count,merchant_tx_count,risk_score,risk_score_scaled,cost
166,C1200227736,2,M,M1823072687,es_transportation,25.88,0,-0.0664146433007567,4,10103,5.8425810527099335e-56,5.8425810527099335e-56,1.001
72,C257664421,4,M,M1823072687,es_transportation,22.89,0,-0.2380304874408361,5,10103,4.744575625025604e-56,4.744575625025604e-56,1.001
30,C1214826221,6,M,M1823072687,es_transportation,24.16,0,-0.1651368011338458,11,10103,2.782096537048759e-56,2.782096537048759e-56,1.001
6,C228023479,4,F,M348934600,es_transportation,48.0,0,1.2031982237154837,8,6913,1.0128138959188533e-38,1.0128138959188533e-38,1.001
70,C544997662,2,F,M348934600,es_transportation,23.32,0,-0.2133499479825638,6,6913,4.9043651474034005e-39,4.9043651474034005e-39,1.001
134,C1234470601,5,M,M348934600,es_transportation,52.87,0,1.482719682231265,5,6913,1.6235145559012428e-38,1.6235145559012428e-38,1.001
117,C1025104996,5,M,M1823072687,es_transportation,7.19,0,-1.1391571606847315,9,10103,1.795119547415746e-56,1.795119547415746e-56,1.001
21,C158319863,5,F,M348934600,es_transportation,4.05,0,-1.3193824953335107,7,6913,2.172368285255217e-39,2.172368285255217e-39,1.001
95,C1734862058,4,M,M348934600,es_transportation,19.56,0,-0.4291611767339682,3,6913,5.7011860895451875e-39,5.7011860895451875e-39,1.001
169,C784763814,5,F,M1823072687,es_transportation,19.78,0,-0.4165339239878752,2,10103,5.650541487542347e-56,5.650541487542347e-56,1.001
46,C2063978670,2,M,M1823072687,es_transportation,0.93,0,-1.4984598979144632,6,10103,1.901304428719567e-56,1.901304428719567e-56,1.001
31,C1913044357,5,F,M348934600,es_transportation,10.48,0,-0.9503223355272528,5,6913,3.3498436972990914e-39,3.3498436972990914e-39,1.001
80,C849342403,3,F,M348934600,es_transportation,41.88,0,0.8519310109605382,6,6913,9.787946349326253e-39,9.787946349326253e-39,1.001
124,C1701338775,5,F,M348934600,es_transportation,45.47,0,1.057984817135416,5,6913,1.2325392134987233e-38,1.2325392134987233e-38,1.001
36,C130295904,3,F,M1600850729,es_fashion,8.34,0,-1.1304596591662897,7,101,0.006329618041470486,0.006329618041470486,0.9946703819585295
71,C444370508,5,F,M1823072687,es_transportation,12.3,0,-0.8458605173550305,8,10103,2.3921059740133432e-56,2.3921059740133432e-56,1.001
99,C1675884425,2,M,M348934600,es_transportation,67.47,0,2.320710091744697,6,6913,2.537891389084273e-38,2.537891389084273e-38,1.001
4,C1266329800,4,F,M348934600,es_transportation,39.18,0,0.6969601818039446,6,6913,8.851839152742522e-39,8.851839152742522e-39,1.001
95,C1767072624,2,F,M1823072687,es_transportation,8.54,0,-1.0616717461064349,4,10103,3.0635356704853476e-56,3.0635356704853476e-56,1.001
4,C1944646841,1,F,M855959430,es_hyper,20.03,0,-0.5637788890797146,10,220,0.0016291825764716387,0.0016291825764716387,0.9993708174235284
95,C1862240946,3,M,M348934600,es_transportation,32.42,0,0.3089591428785477,7,6913,6.246928635772578e-39,6.246928635772578e-39,1.001
62,C1998442183,3,F,M1823072687,es_transportation,2.74,0,-1.3945720457761543,5,10103,2.2406748545099133e-56,2.2406748545099133e-56,1.001
94,C594793398,2,F,M1353266412,es_hotelservices,298.63,1,0.2674832677599542,4,5,0.7430034622124799,0.7430034622124799,0.2579965377875201
125,C1214826221,6,M,M1823072687,es_transportation,10.49,0,-0.9497483694933396,11,10103,1.672372517996973e-56,1.672372517996973e-56,1.001
95,C176392439,2,M,M348934600,es_transportation,35.43,0,0.4817229190864536,8,6913,6.342742748675661e-39,6.342742748675661e-39,1.001
143,C1734862058,4,M,M980657600,es_sportsandtoys,29.66,0,-0.8598066743666868,3,57,0.023700715005990018,0.023700715005990018,0.97729928499401
54,C290140685,3,F,M1823072687,es_transportation,2.98,0,-1.3807968609622348,9,10103,1.5346845878381612e-56,1.5346845878381612e-56,1.001
169,C1290093162,2,F,M1823072687,es_transportation,5.04,0,-1.2625598579760933,6,10103,2.215689699602951e-56,2.215689699602951e-56,1.001
120,C744126786,2,F,M1823072687,es_transportation,26.47,0,-0.0325506472998714,3,10103,6.579682666495354e-56,6.579682666495354e-56,1.001
144,C1486017704,3,F,M348934600,es_transportation,12.83,0,-0.8154403175576252,8,6913,2.7342795330238376e-39,2.7342795330238376e-39,1.001
68,C1768220463,4,M,M1823072687,es_transportation,30.01,0,0.1706333287054401,6,10103,5.613906887404545e-56,5.613906887404545e-56,1.001
133,C303533554,2,M,M348934600,es_transportation,2.27,0,-1.4215484493700798,5,6913,2.467582503183871e-39,2.467582503183871e-39,1.001
47,C1956819896,2,M,M1823072687,es_transportation,10.94,0,-0.9239198979672406,8,10103,2.2739959448923235e-56,2.2739959448923235e-56,1.001
43,C1082608644,4,F,M1053599405,es_health,67.94,0,-0.4760897598783064,8,225,0.0037701168849762776,0.0037701168849762776,0.9972298831150237
149,C1149179033,5,M,M1823072687,es_transportation,28.02,0,0.0564140879566915,7,10103,4.731812059335184e-56,4.731812059335184e-56,1.001
40,C17359646,3,F,M348934600,es_transportation,35.71,0,0.4977939680360264,7,6913,7.060975540656965e-39,7.060975540656965e-39,1.001
88,C228023479,4,F,M348934600,es_transportation,26.72,0,-0.0182014964520387,8,6913,4.586056585813443e-39,4.586056585813443e-39,1.001
37,C384665757,3,F,M1823072687,es_transportation,31.07,0,0.2314737283002508,5,10103,6.433764277846773e-56,6.433764277846773e-56,1.001
69,C1376957295,2,M,M348934600,es_transportation,8.05,0,-1.089796081768187,7,6913,2.5212277049271113e-39,2.5212277049271113e-39,1.001
131,C567616900,4,M,M348934600,es_transportation,43.55,0,0.9477833386240606,4,6913,1.2641980486205705e-38,1.2641980486205705e-38,1.001
90,C377517197,3,F,M1823072687,es_transportation,57.82,0,1.766832869018353,9,10103,1.1823960501447579e-55,1.1823960501447579e-55,1.001
31,C1679430600,4,M,M348934600,es_transportation,22.32,0,-0.2707465513738947,8,6913,3.8930764334548833e-39,3.8930764334548833e-39,1.001
17,C1953142190,2,M,M1823072687,es_transportation,10.28,0,-0.9618016562055192,6,10103,2.6930097573447904e-56,2.6930097573447904e-56,1.001
141,C810134226,2,M,M1823072687,es_transportation,34.45,0,0.4254742477629495,7,10103,6.011714721888293e-56,6.011714721888293e-56,1.001
96,C1385354747,4,M,M348934600,es_transportation,66.62,0,2.2719229788620656,5,6913,2.7088747965880323e-38,2.7088747965880323e-38,1.001
142,C265405940,2,F,M1823072687,es_transportation,62.62,0,2.042336565296741,5,10103,2.082656932710291e-55,2.082656932710291e-55,1.001
113,C297745197,4,F,M1823072687,es_transportation,34.96,0,0.4547465154925282,5,10103,7.436440373392309e-56,7.436440373392309e-56,1.001
37,C71763178,3,M,M1823072687,es_transportation,22.86,0,-0.239752385542576,9,10103,3.2171540565671647e-56,3.2171540565671647e-56,1.001
160,C1478081031,4,F,M85975013,es_food,27.31,0,-0.3794678805618469,6,915,5.53531037084581e-07,5.53531037084581e-07,1.0009994464689629
136,C1632932485,1,M,M85975013,es_food,4.71,0,-1.250948016824145,7,915,2.5720771382432836e-07,2.5720771382432836e-07,1.000999742792286
46,C1303226190,1,F,M1823072687,es_transportation,18.08,0,-0.514108149753138,8,10103,2.966477216565211e-56,2.966477216565211e-56,1.001
164,C1497895052,2,M,M85975013,es_food,35.29,0,-0.071750558111708,6,915,7.011677272563468e-07,7.011677272563468e-07,1.0009992988322727
170,C1716617782,2,M,M1823072687,es_transportation,49.5,0,1.2892931288024798,3,10103,1.5509296030467875e-55,1.5509296030467875e-55,1.001
111,C814878326,3,F,M1946091778,es_wellnessandbeauty,98.45,0,0.6222748325218928,4,175,0.024085670214802613,0.024085670214802613,0.9769143297851974
107,C447509116,3,M,M78078399,es_wellnessandbeauty,107.65,0,0.7847179257391826,11,55,0.06250485205406336,0.06250485205406336,0.9384951479459366
7,C1885719603,3,F,M348934600,es_transportation,23.88,0,-0.1812078500834185,9,6913,3.745048829364182e-39,3.745048829364182e-39,1.001
27,C588841669,2,F,M348934600,es_transportation,0.29,0,-1.5351937240849152,6,6913,2.0806338525708155e-39,2.0806338525708155e-39,1.001
155,C278501873,2,F,M209847108,es_wellnessandbeauty,35.2,0,-0.4945214333469744,10,127,0.006481587533039276,0.006481587533039276,0.9945184124669607
131,C1743327214,2,M,M1823072687,es_transportation,24.03,0,-0.1725983595747188,7,10103,4.07859484825606e-56,4.07859484825606e-56,1.001
161,C1035681921,1,M,M1823072687,es_transportation,48.21,0,1.2152515104276629,13,10103,5.61218743758069e-56,5.61218743758069e-56,1.001
173,C2057462116,1,M,M1823072687,es_transportation,58.51,0,1.8064365253583712,10,10103,1.1011840829597038e-55,1.1011840829597038e-55,1.001
93,C1136859577,3,M,M85975013,es_food,46.02,0,0.3420097012730027,6,915,9.63577218620776e-07,9.63577218620776e-07,1.0009990364227814
25,C1040303644,2,M,M1823072687,es_transportation,47.23,0,1.1590028391041585,9,10103,7.971248198798701e-56,7.971248198798701e-56,1.001
142,C2104185147,2,F,M1823072687,es_transportation,9.25,0,-1.02092015769859,2,10103,3.817891734814119e-56,3.817891734814119e-56,1.001
153,C1809945143,3,F,M348934600,es_transportation,23.76,0,-0.1880954424903781,8,6913,4.1074967879328767e-39,4.1074967879328767e-39,1.001
173,C366601563,1,F,M1823072687,es_transportation,0.82,0,-1.5047735242875095,9,10103,1.4160959429437901e-56,1.4160959429437901e-56,1.001
135,C1695454092,2,M,M1823072687,es_transportation,31.31,0,0.2452489131141702,8,10103,4.854735159132501e-56,4.854735159132501e-56,1.001
152,C759264122,1,M,M348934600,es_transportation,20.03,0,-0.4021847731400425,8,6913,3.574904315791577e-39,3.574904315791577e-39,1.001
45,C1782998558,3,F,M1053599405,es_health,175.13,0,0.2174875959251063,7,225,0.024294027760596693,0.024294027760596693,0.9767059722394033
158,C1017469037,2,M,M1823072687,es_transportation,3.62,0,-1.344063034791783,4,10103,2.5507520394878104e-56,2.5507520394878104e-56,1.001
143,C1114643543,6,M,M1823072687,es_transportation,34.46,0,0.4260482137968627,4,10103,8.041561345866161e-56,8.041561345866161e-56,1.001
84,C1246760376,3,M,M85975013,es_food,34.64,0,-0.096815252296243,5,915,7.577367324014296e-07,7.577367324014296e-07,1.0009992422632676
125,C1760524265,2,F,M348934600,es_transportation,53.2,0,1.5016605613504044,8,6913,1.2291697207130856e-38,1.2291697207130856e-38,1.001
42,C383264569,1,F,M151143676,es_barsandrestaurants,42.13,0,-0.0766496970422915,6,196,0.005336080245136125,0.005336080245136125,0.9956639197548639
25,C1548142512,4,F,M348934600,es_transportation,5.0,0,-1.2648557221117465,7,6913,2.2505808820614428e-39,2.2505808820614428e-39,1.001
39,C1928450094,2,M,M85975013,es_food,7.68,0,-1.1364216449348077,9,915,2.314084845834138e-07,2.314084845834138e-07,1.0009997685915153
62,C2101882723,1,F,M1823072687,es_transportation,66.13,0,2.243798643200313,4,10103,2.6147690102953496e-55,2.6147690102953496e-55,1.001
176,C1499092508,5,M,M1823072687,es_transportation,20.97,0,-0.3482319659521916,6,10103,4.0095121216943183e-56,4.0095121216943183e-56,1.001
97,C1289834917,2,F,M17379832,es_sportsandtoys,336.32,1,0.4672536860074118,3,14,0.8400091287980127,0.8400091287980127,0.1609908712019873
159,C208151769,1,M,M1823072687,es_transportation,31.26,0,0.2423790829446038,1,10103,9.54504115071575e-56,9.54504115071575e-56,1.001
164,C815186263,2,M,M348934600,es_transportation,27.61,0,0.0328814805662458,9,6913,4.302989584732147e-39,4.302989584732147e-39,1.001
123,C1165454845,2,M,M1823072687,es_transportation,22.87,0,-0.2391784195086626,5,10103,4.741043938856237e-56,4.741043938856237e-56,1.001
103,C914243510,4,M,M1823072687,es_transportation,38.83,0,0.6768713706169788,6,10103,7.796174576432511e-56,7.796174576432511e-56,1.001
5,C281893917,3,M,M348934600,es_transportation,12.96,0,-0.8079787591167522,6,6913,3.334764576393551e-39,3.334764576393551e-39,1.001
170,C247656929,2,F,M1823072687,es_transportation,17.66,0,-0.5382147231774969,6,10103,3.5446223804350346e-56,3.5446223804350346e-56,1.001
45,C1941625566,3,F,M348934600,es_transportation,42.0,0,0.8588186033674978,10,6913,6.67408161183978e-39,6.67408161183978e-39,1.001
15,C477542874,2,F,M348934600,es_transportation,5.35,0,-1.2447669109247808,4,6913,3.048837823734652e-39,3.048837823734652e-39,1.001
128,C33256704,4,F,M348934600,es_transportation,37.55,0,0.6034037182760751,6,6913,8.33061333777186e-39,8.33061333777186e-39,1.001
32,C777971561,2,F,M209847108,es_wellnessandbeauty,20.44,0,-0.7551366568129743,8,127,0.005758328939852084,0.005758328939852084,0.9952416710601479
98,C712473227,1,F,M1823072687,es_transportation,23.19,0,-0.2208115064234367,6,10103,4.355000038694868e-56,4.355000038694868e-56,1.001
168,C357634845,3,M,M1823072687,es_transportation,18.93,0,-0.4653210368705066,7,10103,3.373225150310606e-56,3.373225150310606e-56,1.001
1,C2074563683,2,M,M348934600,es_transportation,7.15,0,-1.141453024820385,5,6913,2.959235953494916e-39,2.959235953494916e-39,1.001
113,C1156509589,2,F,M1823072687,es_transportation,18.05,0,-0.5158300478548777,7,10103,3.264495197044316e-56,3.264495197044316e-56,1.001
108,C2110878299,3,F,M1823072687,es_transportation,40.22,0,0.7566526493309287,6,10103,8.210268780904411e-56,8.210268780904411e-56,1.001
101,C310751417,2,F,M1823072687,es_transportation,24.79,0,-0.1289769409973074,6,10103,4.622315762895692e-56,4.622315762895692e-56,1.001
112,C463539622,2,M,M348934600,es_transportation,62.01,0,2.007324637228029,5,6913,2.2816384476374374e-38,2.2816384476374374e-38,1.001
145,C222098023,3,M,M1823072687,es_transportation,5.34,0,-1.2453408769586938,7,10103,2.0337601273779812e-56,2.0337601273779812e-56,1.001
103,C1404684380,5,F,M1823072687,es_transportation,21.25,0,-0.3321609170026188,6,10103,4.0515297662078356e-56,4.0515297662078356e-56,1.001
71,C1928450094,2,M,M1823072687,es_transportation,30.06,0,0.1735031588750065,9,10103,4.206233409014159e-56,4.206233409014159e-56,1.001
171,C1984017083,2,M,M1823072687,es_transportation,30.97,0,0.2257340679611177,3,10103,7.779799283787411e-56,7.779799283787411e-56,1.001
75,C1818021493,2,F,M1823072687,es_transportation,50.1,0,1.3237310908372784,8,10103,9.772222483392209e-56,9.772222483392209e-56,1.001
56,C435637901,1,M,M348934600,es_transportation,3.42,0,-1.3555423554700494,8,6913,1.92613385711897e-39,1.92613385711897e-39,1.001
116,C208514238,3,M,M1823072687,es_transportation,15.3,0,-0.6736707071810378,7,10103,2.946792018047632e-56,2.946792018047632e-56,1.001
12,C34948851,3,F,M348934600,es_transportation,0.95,0,-1.4973119658466367,2,6913,3.1412901884608466e-39,3.1412901884608466e-39,1.001
17,C1418055040,4,F,M1823072687,es_transportation,30.03,0,0.1717812607732667,3,10103,7.512230715300769e-56,7.512230715300769e-56,1.001
160,C1018979501,3,M,M1823072687,es_transportation,25.24,0,-0.1031484694712085,8,10103,3.872716818056714e-56,3.872716818056714e-56,1.001
170,C612230385,4,M,M348934600,es_transportation,24.73,0,-0.1324207372007872,3,6913,6.911341127466257e-39,6.911341127466257e-39,1.001
7,C2060968828,3,F,M1823072687,es_transportation,32.66,0,0.3227343276924668,4,10103,7.520297158355768e-56,7.520297158355768e-56,1.001
104,C325775693,3,F,M348934600,es_transportation,77.08,0,2.872291450335387,4,6913,4.4053825005244763e-38,4.4053825005244763e-38,1.001
64,C436675602,2,M,M348934600,es_transportation,6.81,0,-1.1609678699734374,6,6913,2.652294874141622e-39,2.652294874141622e-39,1.001
99,C968861433,4,F,M1823072687,es_transportation,36.71,0,0.5551905714273573,8,10103,5.935833024186839e-56,5.935833024186839e-56,1.001
23,C1497367004,4,F,M348934600,es_transportation,67.4,0,2.316692329507304,6,6913,2.531285645991427e-38,2.531285645991427e-38,1.001
107,C1429394820,3,M,M1823072687,es_transportation,36.33,0,0.5333798621386514,6,10103,7.103255232584746e-56,7.103255232584746e-56,1.001
153,C1781238594,4,F,M1823072687,es_transportation,34.04,0,0.4019416403725036,8,10103,5.374136571603726e-56,5.374136571603726e-56,1.001
106,C267593624,1,F,M1823072687,es_transportation,38.07,0,0.6332499520395674,5,10103,8.349351113518825e-56,8.349351113518825e-56,1.001
118,C1156808163,3,M,M1823072687,es_transportation,3.93,0,-1.3262700877404705,7,10103,1.929747629421626e-56,1.929747629421626e-56,1.001
15,C353502635,2,F,M348934600,es_transportation,36.84,0,0.5626521298682304,11,6913,4.9991479587771737e-39,4.9991479587771737e-39,1.001
153,C1857263556,1,F,M348934600,es_transportation,17.5,0,-0.5473981797201098,6,6913,3.948893396756082e-39,3.948893396756082e-39,1.001
38,C1632035340,6,M,M1823072687,es_transportation,10.88,0,-0.9273636941707206,5,10103,3.033889968169003e-56,3.033889968169003e-56,1.001
15,C924804429,3,M,M85975013,es_food,26.99,0,-0.3918074223142334,6,915,5.483078777152174e-07,5.483078777152174e-07,1.0009994516921221
33,C285545076,2,F,M1823072687,es_transportation,31.31,0,0.2452489131141702,8,10103,4.854735159132501e-56,4.854735159132501e-56,1.001
52,C1459810780,2,F,M1823072687,es_transportation,9.98,0,-0.9790206372229184,5,10103,2.9339123626009685e-56,2.9339123626009685e-56,1.001
35,C255292461,5,F,M1823072687,es_transportation,53.46,0,1.5165836782321502,6,10103,1.3441371888098773e-55,1.3441371888098773e-55,1.001
169,C856674856,2,F,M348934600,es_transportation,0.68,0,-1.512809048762296,6,6913,2.1110660692422948e-39,2.1110660692422948e-39,1.001
140,C1939349733,2,M,M1823072687,es_transportation,4.75,0,-1.279204872959579,7,10103,1.9895718729231788e-56,1.9895718729231788e-56,1.001
94,C893276958,2,M,M348934600,es_transportation,34.26,0,0.4145688931185964,6,6913,7.370192222537397e-39,7.370192222537397e-39,1.001
172,C44151986,1,F,M1823072687,es_transportation,18.57,0,-0.4859838140913857,3,10103,4.903031460212459e-56,4.903031460212459e-56,1.001
131,C1546864044,1,M,M348934600,es_transportation,11.48,0,-0.892925732135922,7,6913,2.864665942501531e-39,2.864665942501531e-39,1.001
80,C808326652,U,E,M1823072687,es_transportation,22.53,0,-0.2586932646617152,8,10103,3.5010311796718914e-56,3.5010311796718914e-56,1.001
71,C1360481565,5,F,M348934600,es_transportation,15.38,0,-0.6690789789097313,5,6913,4.0202758143484665e-39,4.0202758143484665e-39,1.001
129,C1622016247,4,F,M1823072687,es_transportation,50.46,0,1.3443938680581575,3,10103,1.6073666514288905e-55,1.6073666514288905e-55,1.001
73,C432013067,1,M,M1823072687,es_transportation,28.22,0,0.0678934086349576,6,10103,5.2519613819800075e-56,5.2519613819800075e-56,1.001
178,C19820082,5,F,M1823072687,es_transportation,34.12,0,0.40653336864381,5,10103,7.207465802970775e-56,7.207465802970775e-56,1.001
172,C1089789227,2,F,M1823072687,es_transportation,31.36,0,0.2481187432837368,7,10103,5.358387683112409e-56,5.358387683112409e-56,1.001
107,C1560893361,3,M,M1823072687,es_transportation,35.38,0,0.4788530889168872,2,10103,1.0100355832418754e-55,1.0100355832418754e-55,1.001
24,C2075935351,U,E,M348934600,es_transportation,27.19,0,0.0087749071418869,7,6913,5.141611437178334e-39,5.141611437178334e-39,1.001
122,C357634845,3,M,M1823072687,es_transportation,0.93,0,-1.4984598979144632,7,10103,1.7258043263729623e-56,1.7258043263729623e-56,1.001
129,C1312448128,4,F,M1823072687,es_transportation,10.11,0,-0.9715590787820454,5,10103,2.948147391821283e-56,2.948147391821283e-56,1.001
