step,customer,age,gender,merchant,category,amount,fraud,amount_zscore,customer_tx_count,merchant_tx_count
94,C1943207086,5,F,M1823072687,es_transportation,10.36,0,-0.9572099279342127,4,10103
134,C121798652,3,F,M1823072687,es_transportation,30.61,0,0.20507129074023858,2,10103
167,C226946948,3,M,M348934600,es_transportation,23.7,0,-0.1915392386938581,7,6913
49,C1680347409,2,F,M348934600,es_transportation,48.04,0,1.2054940878511367,4,6913
63,C2136008441,6,M,M1823072687,es_transportation,47.69,0,1.1854052766641707,6,10103
160,C1238755034,4,M,M1198415165,es_wellnessandbeauty,151.16,0,1.5529678155092128,3,45
120,C1690793519,2,F,M1823072687,es_transportation,14.23,0,-0.7350850728097619,4,10103
130,C621230638,4,M,M1823072687,es_transportation,30.6,0,0.2044973247063254,7,10103
162,C1688560702,2,F,M348934600,es_transportation,30.2,0,0.1815386833497929,3,6913
1,C131296547,2,M,M348934600,es_transportation,38.83,0,0.6768713706169788,10,6913
152,C2005070127,2,F,M1823072687,es_transportation,32.91,0,0.3370834785402996,7,10103
158,C1005495267,1,M,M1823072687,es_transportation,42.05,0,0.8616884335370643,6,10103
64,C980876590,2,F,M1823072687,es_transportation,7.41,0,-1.1265299079386388,13,10103
65,C1730375460,2,F,M1823072687,es_transportation,5.61,0,-1.2298437940430345,8,10103
98,C1341662543,3,F,M1823072687,es_transportation,18.88,0,-0.4681908670400732,6,10103
170,C1256908044,3,F,M1823072687,es_transportation,16.7,0,-0.5933154624331746,4,10103
89,C318818410,2,M,M1823072687,es_transportation,25.9,0,-0.06526671123293012,9,10103
86,C692285338,4,F,M348934600,es_transportation,37.28,0,0.587906635360416,5,6913
176,C1918935856,4,M,M85975013,es_food,59.69,0,0.8691395005077641,7,915
112,C1721541488,2,M,M348934600,es_transportation,1.17,0,-1.4846847131005438,5,6913
43,C474894075,4,F,M348934600,es_transportation,74.6,0,2.729947873924886,5,6913
17,C1297358265,3,M,M348934600,es_transportation,15.83,0,-0.6432505073836324,8,6913
145,C2055186059,3,F,M1823072687,es_transportation,30.01,0,0.17063332870544015,6,10103
17,C1857873865,2,F,M348934600,es_transportation,3.04,0,-1.377353064758755,8,6913
117,C332727422,5,M,M348934600,es_transportation,7.56,0,-1.1179204174299393,10,6913
20,C1214628974,2,F,M348934600,es_transportation,45.02,0,1.0321563456093175,5,6913
89,C2002750382,1,F,M85975013,es_food,37.06,0,-0.003497467793819961,10,915
169,C1890779401,5,F,M1823072687,es_transportation,20.68,0,-0.3648769809356775,3,10103
178,C1799010144,2,F,M1823072687,es_transportation,50.29,0,1.334636445481631,8,10103
154,C1283110336,1,M,M348934600,es_transportation,42.15,0,0.8674280938761975,4,6913
20,C554819698,3,M,M348934600,es_transportation,5.6,0,-1.230417760076948,2,6913
26,C783259685,3,M,M855959430,es_hyper,24.19,0,-0.4541425711829497,4,220
173,C576597517,3,F,M348934600,es_transportation,14.86,0,-0.6989252126732235,6,6913
158,C984099618,3,M,M1823072687,es_transportation,18.0,0,-0.5186998780244444,5,10103
130,C1930258744,4,M,M348934600,es_transportation,47.08,0,1.150393348595459,9,6913
124,C1838285576,3,M,M1823072687,es_transportation,13.24,0,-0.7919077101671795,10,10103
167,C692285338,4,F,M1823072687,es_transportation,38.54,0,0.6602263556334929,5,10103
104,C116386695,2,M,M1823072687,es_transportation,7.93,0,-1.0966836741751467,9,10103
74,C193297871,4,F,M1823072687,es_transportation,30.93,0,0.2234382038254645,7,10103
145,C628232611,2,M,M1823072687,es_transportation,63.11,0,2.0704609009584938,4,10103
112,C1575367607,3,F,M348934600,es_transportation,38.4,0,0.6521908311587065,4,6913
135,C1615671416,6,F,M1823072687,es_transportation,5.26,0,-1.2499326052300002,9,10103
52,C1878030169,5,M,M1823072687,es_transportation,40.16,0,0.7532088531274488,3,10103
172,C1225717157,5,M,M1823072687,es_transportation,14.88,0,-0.6977772806053968,7,10103
121,C598089944,2,M,M1823072687,es_transportation,31.87,0,0.27739101101331565,5,10103
9,C1945520078,3,F,M151143676,es_barsandrestaurants,10.02,0,-0.8417923165443839,7,196
55,C2130871815,4,M,M209847108,es_wellnessandbeauty,71.02,0,0.1379472187229515,4,127
84,C918933783,4,F,M348934600,es_transportation,37.12,0,0.5787231788178028,2,6913
160,C2076439645,2,F,M692898500,es_health,74.35,0,-0.43461358812068096,2,32
99,C2094361013,U,E,M1823072687,es_transportation,15.76,0,-0.6472682696210257,2,10103
69,C1214279601,1,F,M348934600,es_transportation,22.49,0,-0.2609891287973686,4,6913
57,C1757210259,2,F,M1823072687,es_transportation,2.1,0,-1.4313058719466059,6,10103
66,C64700533,3,F,M209847108,es_wellnessandbeauty,52.08,0,-0.1964736710091646,4,127
90,C1454671890,5,F,M348934600,es_transportation,26.02,0,-0.05837911882597035,4,6913
131,C388262831,2,F,M1823072687,es_transportation,31.99,0,0.2842786034202752,3,10103
98,C1120165888,2,M,M348934600,es_transportation,22.99,0,-0.23229082710170312,1,6913
116,C1943108967,6,F,M348934600,es_transportation,25.12,0,-0.1100360618781681,7,6913
114,C1267365709,3,F,M1823072687,es_transportation,1.14,0,-1.4864066112022838,5,10103
155,C403631555,4,M,M1823072687,es_transportation,5.27,0,-1.2493586391960871,9,10103
157,C1440755608,1,M,M1823072687,es_transportation,12.96,0,-0.8079787591167522,7,10103
141,C1156672988,5,M,M1823072687,es_transportation,38.53,0,0.6596523895995796,8,10103
76,C531360588,1,F,M348934600,es_transportation,23.37,0,-0.21048011781299722,6,6913
141,C1174416804,4,F,M1823072687,es_transportation,47.13,0,1.1532631787650256,5,10103
146,C2029028090,4,M,M85975013,es_food,31.02,0,-0.23640631837011564,3,915
177,C1808415473,3,F,M85975013,es_food,15.24,0,-0.8448999710346758,4,915
87,C1928450094,2,M,M1823072687,es_transportation,39.31,0,0.7044217402448177,9,10103
144,C1494778598,3,M,M348934600,es_transportation,20.02,0,-0.4027587391739559,6,6913
85,C1746579125,2,F,M1823072687,es_transportation,11.23,0,-0.9072748829837547,6,10103
116,C1025104996,5,M,M1823072687,es_transportation,55.0,0,1.6049744474547998,9,10103
96,C990997956,2,F,M348934600,es_transportation,18.24,0,-0.504924693210525,7,6913
101,C1299745394,2,M,M348934600,es_transportation,22.26,0,-0.27419034757737454,4,6913
117,C1405664150,4,M,M1823072687,es_transportation,26.29,0,-0.04288203591031103,8,10103
119,C1853277977,4,M,M348934600,es_transportation,32.93,0,0.33823141060812634,5,6913
84,C1906711479,4,F,M1823072687,es_transportation,0.49,0,-1.523714403406649,3,10103
40,C1899748276,5,F,M348934600,es_transportation,34.77,0,0.44384116084817543,6,6913
122,C1102156492,4,M,M85975013,es_food,25.98,0,-0.43075410097020334,9,915
56,C660024200,2,F,M1823072687,es_transportation,14.48,0,-0.7207359219619291,8,10103
105,C1088853847,2,F,M1535107174,es_wellnessandbeauty,54.17,0,-0.15957083787610632,5,59
22,C767740583,2,F,M348934600,es_transportation,18.02,0,-0.5175519459566178,4,6913
157,C1872803698,3,F,M1823072687,es_transportation,27.82,0,0.04493476727842535,2,10103
3,C1307336396,2,F,M855959430,es_hyper,131.24,1,2.3671477727710597,5,220
52,C102010508,2,F,M348934600,es_transportation,38.93,0,0.6826110309561119,5,6913
147,C1754543106,2,M,M1823072687,es_transportation,2.28,0,-1.4209744833361664,5,10103
157,C954150626,6,F,M348934600,es_transportation,18.92,0,-0.4658950029044198,8,6913
46,C1557448113,4,F,M85975013,es_food,0.06,0,-1.4302569829135114,8,915
125,C1577104524,2,M,M349281107,es_fashion,104.04,0,0.9749301467385227,11,101
143,C252172114,2,M,M1823072687,es_transportation,12.62,0,-0.8274936042698048,11,10103
43,C1542255731,2,F,M348934600,es_transportation,54.38,0,1.5693885533521748,4,6913
174,C476477241,4,M,M1823072687,es_transportation,11.82,0,-0.8734108869828694,6,10103
72,C2060778761,5,F,M348934600,es_transportation,54.43,0,1.5722583835217412,3,6913
167,C1797237747,3,M,M1823072687,es_transportation,12.33,0,-0.8441386192532907,10,10103
156,C582688427,5,M,M1823072687,es_transportation,2.16,0,-1.4278620757431262,6,10103
146,C1620127338,2,M,M1823072687,es_transportation,37.13,0,0.5792971448517164,5,10103
123,C15276068,2,M,M85975013,es_food,49.24,0,0.466176340156392,11,915
153,C115540448,5,F,M1823072687,es_transportation,2.16,0,-1.4278620757431262,2,10103
35,C287533643,3,M,M85975013,es_food,30.79,0,-0.24527536400464348,6,915
29,C801797246,2,F,M348934600,es_transportation,18.18,0,-0.5083684894140048,5,6913
137,C23569509,5,M,M1823072687,es_transportation,13.17,0,-0.7959254724045727,5,10103
81,C313266037,2,M,M1823072687,es_transportation,59.17,0,1.84431828359665,3,10103
103,C1033736586,4,F,M1842530320,es_tech,86.29,0,-0.2751074628037294,5,23
47,C135716487,4,F,M1823072687,es_transportation,17.55,0,-0.5445283495505432,10,10103
57,C2044183803,3,M,M1823072687,es_transportation,21.29,0,-0.32986505286696566,8,10103
45,C759167881,2,F,M1823072687,es_transportation,3.15,0,-1.3710394383857087,6,10103
18,C1965185304,5,F,M348934600,es_transportation,21.19,0,-0.33560471320609864,3,6913
110,C120661238,6,M,M348934600,es_transportation,29.57,0,0.14537882321325446,5,6913
115,C1547534233,2,F,M1053599405,es_health,2.07,0,-0.9023043361146232,8,225
79,C1090046399,2,M,M1823072687,es_transportation,6.54,0,-1.1764649528890967,4,10103
57,C1767929602,2,F,M1823072687,es_transportation,42.21,0,0.8708718900796774,8,10103
29,C1141481813,5,M,M348934600,es_transportation,21.0,0,-0.3465100678504516,7,6913
153,C1066456457,3,F,M1823072687,es_transportation,41.57,0,0.8341380639092255,9,10103
127,C1591441443,6,M,M1823072687,es_transportation,29.05,0,0.11553258944976241,6,10103
144,C210584188,4,M,M1913465890,es_health,27.36,0,-0.7386643386496702,8,125
105,C606861698,1,F,M1823072687,es_transportation,77.18,0,2.87803111067452,5,10103
145,C188084843,2,M,M348934600,es_transportation,55.85,0,1.6537615603374312,7,6913
14,C1718974481,4,M,M1823072687,es_transportation,38.65,0,0.6665399820065392,9,10103
135,C339931011,4,M,M85975013,es_food,6.5,0,-1.1819237051467328,8,915
32,C299068475,5,F,M348934600,es_transportation,49.46,0,1.2869972646668266,6,6913
140,C1980302296,1,F,M1823072687,es_transportation,33.75,0,0.3852966253890177,10,10103
46,C1400397779,3,M,M1823072687,es_transportation,54.45,0,1.5734063155895681,5,10103
71,C1902104464,6,F,M85975013,es_food,15.86,0,-0.8209921088894271,9,915
179,C1876642037,4,M,M1823072687,es_transportation,28.49,0,0.08339049155061697,5,10103
85,C1699102063,4,M,M348934600,es_transportation,38.73,0,0.6711317102778456,4,6913
50,C529768403,6,F,M1053599405,es_health,2.13,0,-0.9019161036176719,6,225
149,C1087747329,2,M,M1823072687,es_transportation,65.37,0,2.200177224622902,6,10103
37,C1389003663,3,F,M151143676,es_barsandrestaurants,72.04,0,0.6360695726340581,5,196
174,C1801713151,4,F,M1823072687,es_transportation,24.6,0,-0.13988229564166016,4,10103
79,C1777502922,2,F,M348934600,es_transportation,16.31,0,-0.6157001377557937,3,6913
13,C1089903335,3,M,M1946091778,es_wellnessandbeauty,58.6,0,-0.08135095712038962,7,175
159,C1059874896,2,M,M1823072687,es_transportation,12.89,0,-0.8119965213541454,6,10103
120,C914285365,4,M,M1823072687,es_transportation,20.97,0,-0.3482319659521916,6,10103
140,C915430510,2,F,M348934600,es_transportation,7.66,0,-1.112180757090806,4,6913
101,C480118707,2,M,M1823072687,es_transportation,12.28,0,-0.8470084494228572,2,10103
154,C426128777,3,F,M348934600,es_transportation,7.82,0,-1.1029973005481932,8,6913
176,C688652575,2,M,M348934600,es_transportation,15.45,0,-0.6650612166723382,2,6913
100,C149698808,2,F,M1823072687,es_transportation,2.19,0,-1.4261401776413862,9,10103
93,C1122835446,2,F,M1823072687,es_transportation,14.52,0,-0.718440057826276,6,10103
140,C1903765775,3,M,M1823072687,es_transportation,76.27,0,2.8258002015884087,1,10103
26,C153258882,4,F,M1053599405,es_health,99.48,0,-0.2720088773142646,9,225
73,C2037169176,1,F,M348934600,es_transportation,14.54,0,-0.7172921257584494,6,6913
176,C508633218,6,M,M1823072687,es_transportation,22.32,0,-0.27074655137389475,4,10103
125,C232299558,3,F,M1823072687,es_transportation,41.42,0,0.825528573400526,8,10103
5,C413455659,2,F,M85975013,es_food,42.95,0,0.22362722258604445,6,915
145,C1776310825,4,M,M1823072687,es_transportation,28.08,0,0.05985788416017128,4,10103
82,C1203244235,3,F,M1823072687,es_transportation,28.78,0,0.10003550653410309,6,10103
78,C159675329,1,F,M1823072687,es_transportation,54.93,0,1.6009566852174066,6,10103
100,C359668643,2,M,M348934600,es_transportation,50.06,0,1.3214352267016252,6,6913
45,C286580355,6,M,M348934600,es_transportation,5.41,0,-1.2413231147213006,8,6913
76,C938819633,1,M,M1823072687,es_transportation,3.41,0,-1.3561163215039624,15,10103
51,C815064001,3,M,M1823072687,es_transportation,3.27,0,-1.364151845978749,10,10103
39,C810569063,2,F,M1823072687,es_transportation,17.81,0,-0.5296052326687973,8,10103
158,C369115109,1,F,M1823072687,es_transportation,56.01,0,1.662945016880044,3,10103
35,C1014124305,1,M,M1823072687,es_transportation,5.71,0,-1.2241041337039014,8,10103
47,C2113973089,2,F,M1823072687,es_transportation,37.18,0,0.5821669750212828,6,10103
171,C2128589842,3,F,M1823072687,es_transportation,59.09,0,1.8397265553253437,8,10103
28,C229665572,5,F,M348934600,es_transportation,7.01,0,-1.1494885492951712,5,6913
12,C1804573810,2,F,M1823072687,es_transportation,17.17,0,-0.566339058839249,6,10103
101,C980181294,4,F,M348934600,es_transportation,15.45,0,-0.6650612166723382,9,6913
131,C1032715879,3,F,M348934600,es_transportation,14.08,0,-0.7436945633184615,8,6913
105,C1117259261,3,F,M348934600,es_transportation,19.81,0,-0.4148120258861354,5,6913
120,C241463462,6,M,M1823072687,es_transportation,7.55,0,-1.1184943834638525,8,10103
162,C1104967901,4,F,M1823072687,es_transportation,5.42,0,-1.2407491486873874,3,10103
3,C262404738,1,F,M348934600,es_transportation,2.41,0,-1.4135129248952933,4,6913
54,C138375181,5,F,M1823072687,es_transportation,20.76,0,-0.3602852526643709,3,10103
163,C321375878,5,F,M1823072687,es_transportation,8.32,0,-1.0742989988525278,4,10103
176,C1750373007,3,F,M1823072687,es_transportation,36.79,0,0.5597822996986637,3,10103
82,C658256470,3,F,M348934600,es_transportation,21.43,0,-0.32182952839217926,7,6913
99,C2033860682,3,F,M1748431652,es_wellnessandbeauty,27.57,0,-0.6292432595695746,5,7
101,C673469784,3,F,M1823072687,es_transportation,57.18,0,1.7300990428479013,11,10103
164,C25346278,3,M,M1823072687,es_transportation,44.37,0,0.994848553404952,7,10103
170,C364635096,2,F,M1823072687,es_transportation,35.36,0,0.47770515684906045,6,10103
30,C310220915,3,M,M348934600,es_transportation,33.23,0,0.35545039162552544,5,6913
25,C1158752013,2,F,M348934600,es_transportation,42.51,0,0.8880908710970765,5,6913
56,C2070292195,2,F,M1823072687,es_transportation,5.85,0,-1.2160686092291153,9,10103
91,C1981089677,4,M,M1823072687,es_transportation,59.04,0,1.8368567251557766,1,10103
168,C967956630,3,M,M348934600,es_transportation,10.03,0,-0.976150807053352,3,6913
144,C1874220848,2,M,M348934600,es_transportation,28.86,0,0.10462723480540946,6,6913
13,C1333537680,3,F,M348934600,es_transportation,20.19,0,-0.39300131659742954,7,6913
125,C1667161948,3,M,M348934600,es_transportation,25.64,0,-0.08018982811467605,6,6913
71,C1048694975,4,M,M1823072687,es_transportation,47.2,0,1.1572809410024187,2,10103
135,C1164613439,2,M,M1823072687,es_transportation,17.0,0,-0.5760964814157753,12,10103
127,C639699427,3,M,M348934600,es_transportation,59.59,0,1.8684248570210091,3,6913
138,C1100276718,1,F,M1823072687,es_transportation,1.36,0,-1.473779358456191,7,10103
52,C628112283,3,M,M348934600,es_transportation,5.96,0,-1.2097549828560685,9,6913
157,C603081336,3,F,M1823072687,es_transportation,40.85,0,0.7928125094674674,6,10103
108,C1482659693,2,M,M1823072687,es_transportation,38.9,0,0.6808891328543719,11,10103
148,C1877622224,2,M,M1823072687,es_transportation,31.53,0,0.25787616586026313,2,10103
72,C1615671416,6,F,M1823072687,es_transportation,35.93,0,0.5104212207821192,9,10103
76,C1089789227,2,F,M1823072687,es_transportation,10.89,0,-0.9267897281368072,7,10103
69,C1713848243,2,F,M348934600,es_transportation,23.04,0,-0.22942099693213652,7,6913
140,C1914083426,2,M,M1823072687,es_transportation,25.34,0,-0.09740880913207536,3,10103
92,C1480367576,3,F,M348934600,es_transportation,24.57,0,-0.14160419374340016,1,6913
174,C1735092211,3,F,M348934600,es_transportation,41.68,0,0.840451690282272,3,6913
84,C165037464,1,F,M1823072687,es_transportation,29.28,0,0.12873380822976854,7,10103
118,C23569509,5,M,M1823072687,es_transportation,15.81,0,-0.644398439451459,5,10103
10,C578309168,4,M,M348934600,es_transportation,43.7,0,0.9563928291327606,3,6913
77,C1078351181,2,F,M348934600,es_transportation,15.52,0,-0.661043454434945,5,6913
71,C288727438,2,F,M348934600,es_transportation,17.42,0,-0.5519899079914162,5,6913
140,C923543549,4,F,M1823072687,es_transportation,14.8,0,-0.7023690088767033,5,10103
139,C1225704566,2,F,M1823072687,es_transportation,3.64,0,-1.3429151027239563,5,10103
95,C1010936270,3,M,M348934600,es_transportation,6.39,0,-1.1850744433977964,3,6913
35,C396716441,5,F,M348934600,es_transportation,45.06,0,1.0344522097449707,9,6913
148,C2028528769,5,M,M348934600,es_transportation,59.53,0,1.8649810608175292,6,6913
36,C1983995504,2,F,M1823072687,es_transportation,22.94,0,-0.2351606572712695,6,10103
64,C696806398,2,F,M348934600,es_transportation,10.77,0,-0.933677320543767,6,6913
158,C1520545421,1,M,M1946091778,es_wellnessandbeauty,100.26,0,0.6542337454265987,5,175
78,C1651213581,3,F,M348934600,es_transportation,30.12,0,0.1769469550784865,8,6913
156,C386205251,2,F,M348934600,es_transportation,44.28,0,0.9896828590997324,8,6913
140,C605859862,5,F,M855959430,es_hyper,61.97,0,0.5415449504852657,8,220
177,C839839520,2,F,M348934600,es_transportation,53.9,0,1.5418381837243358,2,6913
62,C1808385426,2,M,M348934600,es_transportation,54.72,0,1.5889033985052272,8,6913
66,C1981764666,4,F,M348934600,es_transportation,40.69,0,0.7836290529248542,4,6913
39,C961738915,2,M,M1823072687,es_transportation,44.9,0,1.0252687532023574,8,10103
87,C2096265838,3,M,M1823072687,es_transportation,29.41,0,0.13619536667064153,9,10103
74,C1299368401,4,M,M1823072687,es_transportation,47.68,0,1.1848313106302575,3,10103
96,C918659260,3,F,M1823072687,es_transportation,39.86,0,0.7359898721100496,2,10103
149,C858160484,0,M,M1823072687,es_transportation,9.02,0,-1.0341213764785961,6,10103
12,C1166075201,2,F,M348934600,es_transportation,34.83,0,0.447284957051655,7,6913
71,C1199849921,5,M,M1823072687,es_transportation,12.43,0,-0.8383989589141576,10,10103
107,C1107580024,4,F,M348934600,es_transportation,45.7,0,1.0711860359154224,5,6913
58,C922544599,3,F,M348934600,es_transportation,22.45,0,-0.26328499293302177,5,6913
124,C1622587363,5,M,M1823072687,es_transportation,23.88,0,-0.18120785008341855,5,10103
149,C563214866,6,F,M1913465890,es_health,101.13,0,-0.2613324836481052,7,125
164,C1965115675,3,F,M1823072687,es_transportation,44.56,0,1.0057539080493052,9,10103
120,C179390259,4,F,M1649169323,es_sportsandtoys,134.05,0,-0.40806262225864476,1,32
112,C1931570160,3,F,M1823072687,es_transportation,1.27,0,-1.4789450527614108,6,10103
